Gravité	Code	Description	Projet	Fichier	Ligne	État de la suppression
Avertissement		non-const reference parameter 'route_realm', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'routing_table', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'tags' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'sent_bytes', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' not terminated with a closing comment [llvm-namespace-comment]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'address' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'ip_address', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'address' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'interface_addresses' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'local_address' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'filename' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'mac_address' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		use '= default' to define a trivial default constructor [modernize-use-equals-default]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' not terminated with a closing comment [llvm-namespace-comment]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'width', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'interface_addresses' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'ip_address' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'neighbors', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'links' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'interface_addresses' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'type', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' not terminated with a closing comment [llvm-namespace-comment]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		parameter 'address' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		all parameters should be named in a function [readability-named-parameter]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'route_realm', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'net' not terminated with a closing comment [llvm-namespace-comment]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'sent_bytes', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' not terminated with a closing comment [llvm-namespace-comment]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'Qolyester' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		non-const reference parameter 'route_realm', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' not terminated with a closing comment [google-readability-namespace-comments]	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
Avertissement		namespace 'qolsr' starts here	Linux-GCC-Debug-WithGreenSDK	/root/.vs/b4mesh/04888722-7ab6-435b-947b-dca7becdfea8/out/build/Linux-GCC-Debug-WithGreenSDK/sources/core_engine/ressources/generation_output/includes/b4mesh/core_engine/generated/state.hpp		
